Route,Velocity,Time,Weather,Roadtype,Holiday
302,33,2013-10-01 00:00:00,1,1,3
302,33,2013-10-01 01:00:00,1,1,3
302,33,2013-10-01 02:00:00,1,1,3
302,33,2013-10-01 03:00:00,1,1,3
302,33,2013-10-01 04:00:00,1,1,3
302,33,2013-10-01 05:00:00,1,1,3
302,32.86666667,2013-10-01 06:00:00,1,1,3
302,31.125,2013-10-01 07:00:00,1,1,3
302,31.71428571,2013-10-01 08:00:00,1,1,3
302,31.26666667,2013-10-01 09:00:00,1,1,3
302,32.73333333,2013-10-01 10:00:00,1,1,3
302,33.5,2013-10-01 11:00:00,1,1,3
302,33.28571429,2013-10-01 12:00:00,1,1,3
302,34.6875,2013-10-01 13:00:00,1,1,3
302,35,2013-10-01 14:00:00,1,1,3
302,34.06666667,2013-10-01 15:00:00,1,1,3
302,35.26666667,2013-10-01 16:00:00,1,1,3
302,34.93333333,2013-10-01 17:00:00,1,1,3
302,36,2013-10-01 18:00:00,1,1,3
302,36,2013-10-01 19:00:00,1,1,3
302,34.86666667,2013-10-01 20:00:00,1,1,3
302,35.75,2013-10-01 21:00:00,1,1,3
302,36,2013-10-01 22:00:00,1,1,3
302,36,2013-10-01 23:00:00,1,1,3
302,36.07142857,2013-10-02 00:00:00,1,1,3
302,36,2013-10-02 01:00:00,1,1,3
302,36,2013-10-02 02:00:00,1,1,3
302,36,2013-10-02 03:00:00,1,1,3
302,36,2013-10-02 04:00:00,1,1,3
302,35.75,2013-10-02 05:00:00,1,1,3
302,36.42857143,2013-10-02 06:00:00,1,1,3
302,36.4,2013-10-02 07:00:00,1,1,3
302,36.6875,2013-10-02 08:00:00,1,1,3
302,36.26666667,2013-10-02 09:00:00,1,1,3
302,35.71428571,2013-10-02 10:00:00,1,1,3
302,36,2013-10-02 11:00:00,1,1,3
302,36,2013-10-02 12:00:00,1,1,3
302,36,2013-10-02 13:00:00,1,1,3
302,36,2013-10-02 14:00:00,1,1,3
302,34,2013-10-02 15:00:00,1,1,3
302,34,2013-10-02 16:00:00,1,1,3
302,34,2013-10-02 17:00:00,1,1,3
302,34,2013-10-02 18:00:00,1,1,3
302,35.73333333,2013-10-02 19:00:00,1,1,3
302,34.6,2013-10-02 20:00:00,1,1,3
302,34.5,2013-10-02 21:00:00,1,1,3
302,36.375,2013-10-02 22:00:00,1,1,3
302,37,2013-10-02 23:00:00,1,1,3
302,37,2013-10-03 00:00:00,1,1,3
302,37,2013-10-03 01:00:00,1,1,3
302,37,2013-10-03 02:00:00,1,1,3
302,37,2013-10-03 03:00:00,1,1,3
302,37,2013-10-03 04:00:00,1,1,3
302,37,2013-10-03 05:00:00,1,1,3
302,36.93333333,2013-10-03 06:00:00,1,1,3
302,37,2013-10-03 07:00:00,1,1,3
302,36.66666667,2013-10-03 08:00:00,1,1,3
302,36.8,2013-10-03 09:00:00,1,1,3
302,36,2013-10-03 10:00:00,1,1,3
302,36,2013-10-03 11:00:00,1,1,3
302,36,2013-10-03 12:00:00,1,1,3
302,36,2013-10-03 13:00:00,1,1,3
302,35.71428571,2013-10-03 14:00:00,1,1,3
302,36,2013-10-03 15:00:00,1,1,3
302,35.73333333,2013-10-03 16:00:00,1,1,3
302,35.73333333,2013-10-03 17:00:00,1,1,3
302,36,2013-10-03 18:00:00,1,1,3
302,35.85714286,2013-10-03 19:00:00,1,1,3
302,36.5,2013-10-03 20:00:00,1,1,3
302,36.6,2013-10-03 21:00:00,1,1,3
302,35.2,2013-10-03 22:00:00,1,1,3
302,37,2013-10-03 23:00:00,1,1,3
302,37,2013-10-04 00:00:00,1,1,3
302,37,2013-10-04 01:00:00,1,1,3
302,37,2013-10-04 02:00:00,1,1,3
302,37,2013-10-04 03:00:00,1,1,3
302,37,2013-10-04 04:00:00,1,1,3
302,37,2013-10-04 05:00:00,1,1,3
302,37,2013-10-04 06:00:00,1,1,3
302,37.75,2013-10-04 07:00:00,1,1,3
302,37.21428571,2013-10-04 08:00:00,1,1,3
302,36.93333333,2013-10-04 09:00:00,1,1,3
302,36.6875,2013-10-04 10:00:00,1,1,3
302,36.92857143,2013-10-04 11:00:00,1,1,3
302,37,2013-10-04 12:00:00,1,1,3
302,37,2013-10-04 13:00:00,1,1,3
302,37,2013-10-04 14:00:00,1,1,3
302,37,2013-10-04 15:00:00,1,1,3
302,37,2013-10-04 16:00:00,1,1,3
302,36.57142857,2013-10-04 17:00:00,1,1,3
302,36.8125,2013-10-04 18:00:00,1,1,3
302,37,2013-10-04 19:00:00,1,1,3
302,37,2013-10-04 20:00:00,1,1,3
302,36.57142857,2013-10-04 21:00:00,1,1,3
302,37,2013-10-04 22:00:00,1,1,3
302,37,2013-10-04 23:00:00,1,1,3
302,37.06666667,2013-10-05 00:00:00,1,1,3
302,37,2013-10-05 01:00:00,1,1,3
302,37,2013-10-05 02:00:00,1,1,3
302,37,2013-10-05 03:00:00,1,1,3
302,37,2013-10-05 04:00:00,1,1,3
302,37,2013-10-05 05:00:00,1,1,3
302,37.5,2013-10-05 06:00:00,1,1,3
302,38,2013-10-05 07:00:00,1,1,3
302,38,2013-10-05 08:00:00,1,1,3
302,37.33333333,2013-10-05 09:00:00,1,1,3
302,36.66666667,2013-10-05 10:00:00,1,1,3
302,37,2013-10-05 11:00:00,1,1,3
302,37.14285714,2013-10-05 12:00:00,1,1,3
302,37.66666667,2013-10-05 13:00:00,1,1,3
302,37.85714286,2013-10-05 14:00:00,1,1,3
302,37.875,2013-10-05 15:00:00,1,1,3
302,37.66666667,2013-10-05 16:00:00,1,1,3
302,35.33333333,2013-10-05 17:00:00,1,1,3
302,36.1875,2013-10-05 18:00:00,1,1,3
302,38,2013-10-05 19:00:00,1,1,3
302,38,2013-10-05 20:00:00,1,1,3
302,37.6,2013-10-05 21:00:00,1,1,3
302,37.9375,2013-10-05 22:00:00,1,1,3
302,38,2013-10-05 23:00:00,1,1,3
302,37.73333333,2013-10-06 00:00:00,3,1,3
302,38,2013-10-06 01:00:00,3,1,3
302,38.75,2013-10-06 02:00:00,3,1,3
302,39,2013-10-06 03:00:00,3,1,3
302,39,2013-10-06 04:00:00,3,1,3
302,38.92857143,2013-10-06 05:00:00,3,1,3
302,38.875,2013-10-06 06:00:00,3,1,3
302,39,2013-10-06 07:00:00,3,1,3
302,38.86666667,2013-10-06 08:00:00,3,1,3
302,37.8,2013-10-06 09:00:00,3,1,3
302,36.4,2013-10-06 10:00:00,3,1,3
302,36.4,2013-10-06 11:00:00,3,1,3
302,36.1875,2013-10-06 12:00:00,3,1,3
302,36.64285714,2013-10-06 13:00:00,3,1,3
302,36.25,2013-10-06 14:00:00,3,1,3
302,35.57142857,2013-10-06 15:00:00,3,1,3
302,30.73333333,2013-10-06 16:00:00,3,1,3
302,32.26666667,2013-10-06 17:00:00,3,1,3
302,33,2013-10-06 18:00:00,3,1,3
302,33,2013-10-06 19:00:00,3,1,3
302,32.8,2013-10-06 20:00:00,3,1,3
302,34,2013-10-06 21:00:00,3,1,3
302,33.86666667,2013-10-06 22:00:00,3,1,3
302,34,2013-10-06 23:00:00,3,1,3
302,33.9375,2013-10-07 00:00:00,3,1,3
302,34.28571429,2013-10-07 01:00:00,3,1,3
302,34.625,2013-10-07 02:00:00,3,1,3
302,36.5,2013-10-07 03:00:00,3,1,3
302,36.13333333,2013-10-07 04:00:00,3,1,3
302,39.06666667,2013-10-07 05:00:00,3,1,3
302,39.4,2013-10-07 06:00:00,3,1,3
302,33.46666667,2013-10-07 07:00:00,3,1,3
302,26.57142857,2013-10-07 08:00:00,3,1,3
302,35,2013-10-07 09:00:00,3,1,3
302,33.14285714,2013-10-07 10:00:00,3,1,3
302,32.13333333,2013-10-07 11:00:00,3,1,3
302,30.9375,2013-10-07 12:00:00,3,1,3
302,32.64285714,2013-10-07 13:00:00,3,1,3
302,34.35714286,2013-10-07 14:00:00,3,1,3
302,32.46666667,2013-10-07 15:00:00,3,1,3
302,33.66666667,2013-10-07 16:00:00,3,1,3
302,27.93333333,2013-10-07 17:00:00,3,1,3
302,29.6,2013-10-07 18:00:00,3,1,3
302,32.46666667,2013-10-07 19:00:00,3,1,3
302,32.33333333,2013-10-07 20:00:00,3,1,3
302,33.1875,2013-10-07 21:00:00,3,1,3
302,34.21428571,2013-10-07 22:00:00,3,1,3
302,35.73333333,2013-10-07 23:00:00,3,1,3
302,35.66666667,2013-10-08 00:00:00,3,1,1
302,35,2013-10-08 01:00:00,3,1,1
302,35.14285714,2013-10-08 02:00:00,3,1,1
302,35.9375,2013-10-08 03:00:00,3,1,1
302,36,2013-10-08 04:00:00,3,1,1
302,36.66666667,2013-10-08 05:00:00,3,1,1
302,36.5,2013-10-08 06:00:00,3,1,1
302,32.8125,2013-10-08 07:00:00,3,1,1
302,25.71428571,2013-10-08 08:00:00,3,1,1
302,31.46666667,2013-10-08 09:00:00,3,1,1
302,33.26666667,2013-10-08 10:00:00,3,1,1
302,33.66666667,2013-10-08 11:00:00,3,1,1
302,33.8,2013-10-08 12:00:00,3,1,1
302,34,2013-10-08 13:00:00,3,1,1
302,34.07142857,2013-10-08 14:00:00,3,1,1
302,34.53333333,2013-10-08 15:00:00,3,1,1
302,31.06666667,2013-10-08 16:00:00,3,1,1
302,12.73333333,2013-10-08 17:00:00,3,1,1
302,11.6,2013-10-08 18:00:00,3,1,1
302,33,2013-10-08 19:00:00,3,1,1
302,33,2013-10-08 20:00:00,3,1,1
302,33,2013-10-08 21:00:00,3,1,1
302,33,2013-10-08 22:00:00,3,1,1
302,33,2013-10-08 23:00:00,3,1,1
302,32.875,2013-10-09 00:00:00,2,1,1
302,33,2013-10-09 01:00:00,2,1,1
302,33.3125,2013-10-09 02:00:00,2,1,1
302,34,2013-10-09 03:00:00,2,1,1
302,34.9375,2013-10-09 04:00:00,2,1,1
302,35,2013-10-09 05:00:00,2,1,1
302,35,2013-10-09 06:00:00,2,1,1
302,36,2013-10-09 07:00:00,2,1,1
302,27.57142857,2013-10-09 08:00:00,2,1,1
302,28.625,2013-10-09 09:00:00,2,1,1
302,32.78571429,2013-10-09 10:00:00,2,1,1
302,33.625,2013-10-09 11:00:00,2,1,1
302,33.92857143,2013-10-09 12:00:00,2,1,1
302,33.73333333,2013-10-09 13:00:00,2,1,1
302,32.2,2013-10-09 14:00:00,2,1,1
302,27.26666667,2013-10-09 15:00:00,2,1,1
302,25.5,2013-10-09 16:00:00,2,1,1
302,24.86666667,2013-10-09 17:00:00,2,1,1
302,15.57142857,2013-10-09 18:00:00,2,1,1
302,30.64285714,2013-10-09 19:00:00,2,1,1
302,30.9375,2013-10-09 20:00:00,2,1,1
302,31,2013-10-09 21:00:00,2,1,1
302,31,2013-10-09 22:00:00,2,1,1
302,31,2013-10-09 23:00:00,2,1,1
302,31,2013-10-10 00:00:00,1,1,1
302,31,2013-10-10 01:00:00,1,1,1
302,31,2013-10-10 02:00:00,1,1,1
302,31,2013-10-10 03:00:00,1,1,1
302,31,2013-10-10 04:00:00,1,1,1
302,31.53333333,2013-10-10 05:00:00,1,1,1
302,32,2013-10-10 06:00:00,1,1,1
302,30.86666667,2013-10-10 07:00:00,1,1,1
302,24.8,2013-10-10 08:00:00,1,1,1
302,30.86666667,2013-10-10 09:00:00,1,1,1
302,32.9375,2013-10-10 10:00:00,1,1,1
302,32.78571429,2013-10-10 11:00:00,1,1,1
302,34,2013-10-10 12:00:00,1,1,1
302,34.06666667,2013-10-10 13:00:00,1,1,1
302,31.4,2013-10-10 14:00:00,1,1,1
302,28.42857143,2013-10-10 15:00:00,1,1,1
302,25.875,2013-10-10 16:00:00,1,1,1
302,20.5,2013-10-10 17:00:00,1,1,1
302,22.25,2013-10-10 18:00:00,1,1,1
302,27,2013-10-10 19:00:00,1,1,1
302,34.86666667,2013-10-10 20:00:00,1,1,1
302,40,2013-10-10 21:00:00,1,1,1
302,40,2013-10-10 22:00:00,1,1,1
302,40,2013-10-10 23:00:00,1,1,1
302,37.26666667,2013-10-11 00:00:00,1,1,1
302,41,2013-10-11 01:00:00,1,1,1
302,41,2013-10-11 02:00:00,1,1,1
302,41,2013-10-11 03:00:00,1,1,1
302,41.26666667,2013-10-11 04:00:00,1,1,1
302,41,2013-10-11 05:00:00,1,1,1
302,41,2013-10-11 06:00:00,1,1,1
302,39.33333333,2013-10-11 07:00:00,1,1,1
302,23.66666667,2013-10-11 08:00:00,1,1,1
302,32.73333333,2013-10-11 09:00:00,1,1,1
302,34.93333333,2013-10-11 10:00:00,1,1,1
302,35.92857143,2013-10-11 11:00:00,1,1,1
302,35.93333333,2013-10-11 12:00:00,1,1,1
302,35.6,2013-10-11 13:00:00,1,1,1
302,33.6,2013-10-11 14:00:00,1,1,1
302,30.57142857,2013-10-11 15:00:00,1,1,1
302,27.6,2013-10-11 16:00:00,1,1,1
302,24.93333333,2013-10-11 17:00:00,1,1,1
302,29.4,2013-10-11 18:00:00,1,1,1
302,26.06666667,2013-10-11 19:00:00,1,1,1
302,30.06666667,2013-10-11 20:00:00,1,1,1
302,32,2013-10-11 21:00:00,1,1,1
302,32,2013-10-11 22:00:00,1,1,1
302,32,2013-10-11 23:00:00,1,1,1
302,32.06666667,2013-10-12 00:00:00,1,1,1
302,32,2013-10-12 01:00:00,1,1,1
302,32.73333333,2013-10-12 02:00:00,1,1,1
302,33,2013-10-12 03:00:00,1,1,1
302,32.86666667,2013-10-12 04:00:00,1,1,1
302,32.93333333,2013-10-12 05:00:00,1,1,1
302,34.33333333,2013-10-12 06:00:00,1,1,1
302,33.5,2013-10-12 07:00:00,1,1,1
302,24.5,2013-10-12 08:00:00,1,1,1
302,28.14285714,2013-10-12 09:00:00,1,1,1
302,31.06666667,2013-10-12 10:00:00,1,1,1
302,35,2013-10-12 11:00:00,1,1,1
302,35.07142857,2013-10-12 12:00:00,1,1,1
302,35.9375,2013-10-12 13:00:00,1,1,1
302,30.66666667,2013-10-12 14:00:00,1,1,1
302,30.06666667,2013-10-12 15:00:00,1,1,1
302,30.85714286,2013-10-12 16:00:00,1,1,1
302,23.86666667,2013-10-12 17:00:00,1,1,1
302,21.8,2013-10-12 18:00:00,1,1,1
302,26.6,2013-10-12 19:00:00,1,1,1
302,31.5,2013-10-12 20:00:00,1,1,1
302,29.26666667,2013-10-12 21:00:00,1,1,1
302,31.85714286,2013-10-12 22:00:00,1,1,1
302,33,2013-10-12 23:00:00,1,1,1
302,33.06666667,2013-10-13 00:00:00,1,1,2
302,33,2013-10-13 01:00:00,1,1,2
302,33.46666667,2013-10-13 02:00:00,1,1,2
302,34,2013-10-13 03:00:00,1,1,2
302,35,2013-10-13 04:00:00,1,1,2
302,35,2013-10-13 05:00:00,1,1,2
302,35,2013-10-13 06:00:00,1,1,2
302,34.85714286,2013-10-13 07:00:00,1,1,2
302,34.53333333,2013-10-13 08:00:00,1,1,2
302,33.53333333,2013-10-13 09:00:00,1,1,2
302,31.86666667,2013-10-13 10:00:00,1,1,2
302,31.93333333,2013-10-13 11:00:00,1,1,2
302,31.42857143,2013-10-13 12:00:00,1,1,2
302,31.625,2013-10-13 13:00:00,1,1,2
302,30.07142857,2013-10-13 14:00:00,1,1,2
302,29.06666667,2013-10-13 15:00:00,1,1,2
302,26.06666667,2013-10-13 16:00:00,1,1,2
302,21.42857143,2013-10-13 17:00:00,1,1,2
302,28.46666667,2013-10-13 18:00:00,1,1,2
302,34,2013-10-13 19:00:00,1,1,2
302,34,2013-10-13 20:00:00,1,1,2
302,34,2013-10-13 21:00:00,1,1,2
302,34,2013-10-13 22:00:00,1,1,2
302,34,2013-10-13 23:00:00,1,1,2
302,33.875,2013-10-14 00:00:00,1,1,1
302,34,2013-10-14 01:00:00,1,1,1
302,34,2013-10-14 02:00:00,1,1,1
302,34,2013-10-14 03:00:00,1,1,1
302,33.93333333,2013-10-14 04:00:00,1,1,1
302,34,2013-10-14 05:00:00,1,1,1
302,33.76923077,2013-10-14 06:00:00,1,1,1
302,30.8125,2013-10-14 07:00:00,1,1,1
302,22.57142857,2013-10-14 08:00:00,1,1,1
302,32.26666667,2013-10-14 09:00:00,1,1,1
302,34,2013-10-14 10:00:00,1,1,1
302,34,2013-10-14 11:00:00,1,1,1
302,34,2013-10-14 12:00:00,1,1,1
302,34.07142857,2013-10-14 13:00:00,1,1,1
302,32.25,2013-10-14 14:00:00,1,1,1
302,29.57142857,2013-10-14 15:00:00,1,1,1
302,23.5625,2013-10-14 16:00:00,1,1,1
302,23.07692308,2013-10-14 17:00:00,1,1,1
302,25.13333333,2013-10-14 18:00:00,1,1,1
302,32,2013-10-14 19:00:00,1,1,1
302,32,2013-10-14 20:00:00,1,1,1
302,32,2013-10-14 21:00:00,1,1,1
302,32,2013-10-14 22:00:00,1,1,1
302,32,2013-10-14 23:00:00,1,1,1
302,32.6,2013-10-15 00:00:00,2,1,1
302,33,2013-10-15 01:00:00,2,1,1
302,32.9375,2013-10-15 02:00:00,2,1,1
302,33,2013-10-15 03:00:00,2,1,1
302,32.93333333,2013-10-15 04:00:00,2,1,1
302,33,2013-10-15 05:00:00,2,1,1
302,32.92857143,2013-10-15 06:00:00,2,1,1
302,32,2013-10-15 07:00:00,2,1,1
302,25.28571429,2013-10-15 08:00:00,2,1,1
302,25.6,2013-10-15 09:00:00,2,1,1
302,32.53333333,2013-10-15 10:00:00,2,1,1
302,30.2,2013-10-15 11:00:00,2,1,1
302,33.42857143,2013-10-15 12:00:00,2,1,1
302,33.73333333,2013-10-15 13:00:00,2,1,1
302,31.73333333,2013-10-15 14:00:00,2,1,1
302,32.8,2013-10-15 15:00:00,2,1,1
302,27.33333333,2013-10-15 16:00:00,2,1,1
302,22.73333333,2013-10-15 17:00:00,2,1,1
302,24.57142857,2013-10-15 18:00:00,2,1,1
302,30.86666667,2013-10-15 19:00:00,2,1,1
302,31,2013-10-15 20:00:00,2,1,1
302,31,2013-10-15 21:00:00,2,1,1
302,31,2013-10-15 22:00:00,2,1,1
302,31,2013-10-15 23:00:00,2,1,1
302,31.06666667,2013-10-16 00:00:00,1,1,1
302,31,2013-10-16 01:00:00,1,1,1
302,31.58823529,2013-10-16 02:00:00,1,1,1
302,32,2013-10-16 03:00:00,1,1,1
302,32,2013-10-16 04:00:00,1,1,1
302,32,2013-10-16 05:00:00,1,1,1
302,32,2013-10-16 06:00:00,1,1,1
302,30.14285714,2013-10-16 07:00:00,1,1,1
302,25.26666667,2013-10-16 08:00:00,1,1,1
302,28.26666667,2013-10-16 09:00:00,1,1,1
302,33.3125,2013-10-16 10:00:00,1,1,1
302,34.38461538,2013-10-16 11:00:00,1,1,1
302,35,2013-10-16 12:00:00,1,1,1
302,34.33333333,2013-10-16 13:00:00,1,1,1
302,31.4,2013-10-16 14:00:00,1,1,1
302,30.73333333,2013-10-16 15:00:00,1,1,1
302,30.13333333,2013-10-16 16:00:00,1,1,1
302,24.13333333,2013-10-16 17:00:00,1,1,1
302,20.26666667,2013-10-16 18:00:00,1,1,1
302,29.375,2013-10-16 19:00:00,1,1,1
302,31.57142857,2013-10-16 20:00:00,1,1,1
302,32,2013-10-16 21:00:00,1,1,1
302,32,2013-10-16 22:00:00,1,1,1
302,32,2013-10-16 23:00:00,1,1,1
302,33,2013-10-17 00:00:00,2,1,1
302,33,2013-10-17 01:00:00,2,1,1
302,32.92857143,2013-10-17 02:00:00,2,1,1
302,32.93333333,2013-10-17 03:00:00,2,1,1
302,32.93333333,2013-10-17 04:00:00,2,1,1
302,32.86666667,2013-10-17 05:00:00,2,1,1
302,32.93333333,2013-10-17 06:00:00,2,1,1
302,30.93333333,2013-10-17 07:00:00,2,1,1
302,26.26666667,2013-10-17 08:00:00,2,1,1
302,30.4375,2013-10-17 09:00:00,2,1,1
302,34.07142857,2013-10-17 10:00:00,2,1,1
302,33.86666667,2013-10-17 11:00:00,2,1,1
302,34,2013-10-17 12:00:00,2,1,1
302,34,2013-10-17 13:00:00,2,1,1
302,32.13333333,2013-10-17 14:00:00,2,1,1
302,32.53333333,2013-10-17 15:00:00,2,1,1
302,26.64285714,2013-10-17 16:00:00,2,1,1
302,22.6,2013-10-17 17:00:00,2,1,1
302,19.53333333,2013-10-17 18:00:00,2,1,1
302,31.46666667,2013-10-17 19:00:00,2,1,1
302,33,2013-10-17 20:00:00,2,1,1
302,32.5,2013-10-17 21:00:00,2,1,1
302,33,2013-10-17 22:00:00,2,1,1
302,33,2013-10-17 23:00:00,2,1,1
302,33,2013-10-18 00:00:00,2,1,1
302,33,2013-10-18 01:00:00,2,1,1
302,33.625,2013-10-18 02:00:00,2,1,1
302,33.93333333,2013-10-18 03:00:00,2,1,1
302,34,2013-10-18 04:00:00,2,1,1
302,33.8,2013-10-18 05:00:00,2,1,1
302,34,2013-10-18 06:00:00,2,1,1
302,33.21428571,2013-10-18 07:00:00,2,1,1
302,28.4,2013-10-18 08:00:00,2,1,1
302,32.26666667,2013-10-18 09:00:00,2,1,1
302,32.28571429,2013-10-18 10:00:00,2,1,1
302,33.93333333,2013-10-18 11:00:00,2,1,1
302,33.13333333,2013-10-18 12:00:00,2,1,1
302,33.6,2013-10-18 13:00:00,2,1,1
302,30.26666667,2013-10-18 14:00:00,2,1,1
302,28.35714286,2013-10-18 15:00:00,2,1,1
302,27.33333333,2013-10-18 16:00:00,2,1,1
302,20.2,2013-10-18 17:00:00,2,1,1
302,18,2013-10-18 18:00:00,2,1,1
302,30.2,2013-10-18 19:00:00,2,1,1
302,30.75,2013-10-18 20:00:00,2,1,1
302,30,2013-10-18 21:00:00,2,1,1
302,31.33333333,2013-10-18 22:00:00,2,1,1
302,32,2013-10-18 23:00:00,2,1,1
302,32,2013-10-19 00:00:00,2,1,2
302,32,2013-10-19 01:00:00,2,1,2
302,32,2013-10-19 02:00:00,2,1,2
302,32,2013-10-19 03:00:00,2,1,2
302,32.33333333,2013-10-19 04:00:00,2,1,2
302,33,2013-10-19 05:00:00,2,1,2
302,33,2013-10-19 06:00:00,2,1,2
302,33,2013-10-19 07:00:00,2,1,2
302,32.1875,2013-10-19 08:00:00,2,1,2
302,31.85714286,2013-10-19 09:00:00,2,1,2
302,30.14285714,2013-10-19 10:00:00,2,1,2
302,31.33333333,2013-10-19 11:00:00,2,1,2
302,29.46666667,2013-10-19 12:00:00,2,1,2
302,30.06666667,2013-10-19 13:00:00,2,1,2
302,30.4375,2013-10-19 14:00:00,2,1,2
302,27.30769231,2013-10-19 15:00:00,2,1,2
302,30.26666667,2013-10-19 16:00:00,2,1,2
302,24.4,2013-10-19 17:00:00,2,1,2
302,28.5625,2013-10-19 18:00:00,2,1,2
302,32,2013-10-19 19:00:00,2,1,2
302,31.2,2013-10-19 20:00:00,2,1,2
302,30.71428571,2013-10-19 21:00:00,2,1,2
302,32,2013-10-19 22:00:00,2,1,2
302,32,2013-10-19 23:00:00,2,1,2
302,32,2013-10-20 00:00:00,1,1,2
302,32,2013-10-20 01:00:00,1,1,2
302,32.53333333,2013-10-20 02:00:00,1,1,2
302,32.93333333,2013-10-20 03:00:00,1,1,2
302,32.92857143,2013-10-20 04:00:00,1,1,2
302,33,2013-10-20 05:00:00,1,1,2
302,32.93333333,2013-10-20 06:00:00,1,1,2
302,33,2013-10-20 07:00:00,1,1,2
302,33,2013-10-20 08:00:00,1,1,2
302,32.28571429,2013-10-20 09:00:00,1,1,2
302,33,2013-10-20 10:00:00,1,1,2
302,33,2013-10-20 11:00:00,1,1,2
302,33,2013-10-20 12:00:00,1,1,2
302,32.92857143,2013-10-20 13:00:00,1,1,2
302,32.1875,2013-10-20 14:00:00,1,1,2
302,31.53333333,2013-10-20 15:00:00,1,1,2
302,32.57142857,2013-10-20 16:00:00,1,1,2
302,27.46666667,2013-10-20 17:00:00,1,1,2
302,29.35714286,2013-10-20 18:00:00,1,1,2
302,32.93333333,2013-10-20 19:00:00,1,1,2
302,33.6,2013-10-20 20:00:00,1,1,2
302,33.73333333,2013-10-20 21:00:00,1,1,2
302,34,2013-10-20 22:00:00,1,1,2
302,34,2013-10-20 23:00:00,1,1,2
302,33.93333333,2013-10-21 00:00:00,1,1,1
302,34,2013-10-21 01:00:00,1,1,1
302,33.4375,2013-10-21 02:00:00,1,1,1
302,34.61538462,2013-10-21 03:00:00,1,1,1
302,34.46666667,2013-10-21 04:00:00,1,1,1
302,37.06666667,2013-10-21 05:00:00,1,1,1
302,37.86666667,2013-10-21 06:00:00,1,1,1
302,35.57142857,2013-10-21 07:00:00,1,1,1
302,26.66666667,2013-10-21 08:00:00,1,1,1
302,31.75,2013-10-21 09:00:00,1,1,1
302,37,2013-10-21 10:00:00,1,1,1
302,37,2013-10-21 11:00:00,1,1,1
302,37,2013-10-21 12:00:00,1,1,1
302,36.92857143,2013-10-21 13:00:00,1,1,1
302,32.93333333,2013-10-21 14:00:00,1,1,1
302,25.6,2013-10-21 15:00:00,1,1,1
302,30.2,2013-10-21 16:00:00,1,1,1
302,25,2013-10-21 17:00:00,1,1,1
302,26.4,2013-10-21 18:00:00,1,1,1
302,31.64285714,2013-10-21 19:00:00,1,1,1
302,32.25,2013-10-21 20:00:00,1,1,1
302,32.6,2013-10-21 21:00:00,1,1,1
302,33,2013-10-21 22:00:00,1,1,1
302,33,2013-10-21 23:00:00,1,1,1
302,33,2013-10-22 00:00:00,1,1,1
302,32.93333333,2013-10-22 01:00:00,1,1,1
302,33,2013-10-22 02:00:00,1,1,1
302,33,2013-10-22 03:00:00,1,1,1
302,33,2013-10-22 04:00:00,1,1,1
302,33,2013-10-22 05:00:00,1,1,1
302,33.26666667,2013-10-22 06:00:00,1,1,1
302,33.06666667,2013-10-22 07:00:00,1,1,1
302,28.13333333,2013-10-22 08:00:00,1,1,1
302,33.46666667,2013-10-22 09:00:00,1,1,1
302,34.53333333,2013-10-22 10:00:00,1,1,1
302,34.8125,2013-10-22 11:00:00,1,1,1
302,34.61538462,2013-10-22 12:00:00,1,1,1
302,35,2013-10-22 13:00:00,1,1,1
302,33.2,2013-10-22 14:00:00,1,1,1
302,29.92857143,2013-10-22 15:00:00,1,1,1
302,26,2013-10-22 16:00:00,1,1,1
302,26.46666667,2013-10-22 17:00:00,1,1,1
302,22.28571429,2013-10-22 18:00:00,1,1,1
302,31,2013-10-22 19:00:00,1,1,1
302,32,2013-10-22 20:00:00,1,1,1
302,30.6875,2013-10-22 21:00:00,1,1,1
302,32,2013-10-22 22:00:00,1,1,1
302,32,2013-10-22 23:00:00,1,1,1
302,32,2013-10-23 00:00:00,1,1,1
302,32,2013-10-23 01:00:00,1,1,1
302,32.5,2013-10-23 02:00:00,1,1,1
302,31.84615385,2013-10-23 03:00:00,1,1,1
302,32.5625,2013-10-23 04:00:00,1,1,1
302,33,2013-10-23 05:00:00,1,1,1
302,33,2013-10-23 06:00:00,1,1,1
302,31.07692308,2013-10-23 07:00:00,1,1,1
302,25.4,2013-10-23 08:00:00,1,1,1
302,25.73333333,2013-10-23 09:00:00,1,1,1
302,30.92857143,2013-10-23 10:00:00,1,1,1
302,29.6,2013-10-23 11:00:00,1,1,1
302,33,2013-10-23 12:00:00,1,1,1
302,33,2013-10-23 13:00:00,1,1,1
302,26.33333333,2013-10-23 14:00:00,1,1,1
302,26.6875,2013-10-23 15:00:00,1,1,1
302,22.93333333,2013-10-23 16:00:00,1,1,1
302,15.07142857,2013-10-23 17:00:00,1,1,1
302,19.14285714,2013-10-23 18:00:00,1,1,1
302,30.6,2013-10-23 19:00:00,1,1,1
302,31.625,2013-10-23 20:00:00,1,1,1
302,32,2013-10-23 21:00:00,1,1,1
302,32,2013-10-23 22:00:00,1,1,1
302,32,2013-10-23 23:00:00,1,1,1
302,32.26666667,2013-10-24 00:00:00,1,1,1
302,32.13333333,2013-10-24 01:00:00,1,1,1
302,33,2013-10-24 02:00:00,1,1,1
302,33,2013-10-24 03:00:00,1,1,1
